blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,35.38095691799754,None,s,41.73750386199754,35.38095691799754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,10,7.5,15.3,6 x 6,36,13,6 x 6 = 36,large-sized_low-interference,large-sized,low-interference,4,CorrectRESP,a,0,0,0,0,0,0,0,0,,,,,,,,,,,77.14162639399729,None,82.17747404399779,None,92.16429163199791,None,92.64392731199769,None,94.64068272499935,None,95.39118039499954,None,95.64317746499728,None,95.64317746499728,None,a,0,0.7959622400012449,95.64317746499728,None,96.45855405899783,None,96.45855405899783,None,d,0.9565034209990699,96.45855405899783,None,97.44030266599657,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,32.8,7.5,2.5,2 x 9,18,2,2 x 9 = 18,small-sized_low-interference,small-sized,low-interference,7,CorrectRESP,a,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,112.74013546399874,None,113.2433721540001,None,115.25735768999948,None,116.00722627799769,None,116.25787364299686,None,116.25787364299686,None,a,0,0.7330975719996786,116.25787364299686,None,117.02351765799904,None,117.02351765799904,None,d,0.551484353,117.02351765799904,None,117.60725173299943,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,42.8,7.5,3.8,8 x 4,28,24,8 x 4 = 28,large-sized_high-interference,large-sized,high-interference,25,IncorrectRESP,d,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,120.10733955999967,None,120.60862016899773,None,122.62145550999776,None,123.35782002299675,None,123.60777393899843,None,123.60777393899843,None,d,0,0.871349265,123.60777393899843,None,124.50793464699746,None,124.50793464699746,None,d,0.49114529299913556,124.50793464699746,None,125.02378387699719,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,54.1,7.5,5.5,7 x 2,14,1,7 x 2 = 14,small-sized_low-interference,small-sized,low-interference,4,CorrectRESP,a,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,128.82445690199893,None,129.32561269199869,None,131.3405792329977,None,132.09091623199856,None,132.34066593999887,None,132.34066593999887,None,a,0,0.642314016,132.34066593999887,None,133.00692779399833,None,133.00692779399833,None,d,0.712072189,133.00692779399833,None,133.74027430899878,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,67.1,7.5,3,7 x 7,56,18,7 x 7 = 56,large-sized_low-interference,large-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,139.2407138469971,None,139.7408299,None,141.74060400300004,None,142.4908120509972,None,142.74302115799946,None,142.74302115799946,None,d,0,1.0319525720005913,142.74302115799946,None,143.8075091009996,None,143.8075091009996,None,d,0.5275577499996871,143.8075091009996,None,144.35693224299757,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,77.6,7.5,2.1,3 x 4,12,9,3 x 4 = 12,small-sized_high-interference,small-sized,high-interference,10,CorrectRESP,a,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,147.35694623099698,None,147.85725783499947,None,149.85742636499708,None,150.60735309199663,None,150.85756832499828,None,150.85756832499828,None,a,0,0.7334203630016418,150.85756832499828,None,151.62395723699956,None,151.62395723699956,None,d,0.4950743019981019,151.62395723699956,None,152.14031313199666,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,87.2,7.5,5,8 x 7,63,22,8 x 7 = 63,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,154.24080993399912,None,154.74078903400004,None,156.73985671399714,None,157.4914713319995,None,157.73900490199958,None,157.73900490199958,None,d,0,0.9559720799989009,157.73900490199958,None,158.7126200019993,None,158.7126200019993,None,d,0.4623808830001508,158.7126200019993,None,159.20772287399814,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,99.7,7.5,3,5 x 5,25,3,5 x 5 = 25,small-sized_low-interference,small-sized,low-interference,3,CorrectRESP,a,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,164.2077251390001,None,164.70898465899882,None,166.7243269,None,167.47406313899774,None,167.72454250899682,None,167.72454250899682,None,a,0,0.6184421779980767,167.72454250899682,None,168.37367237599756,None,168.37367237599756,None,d,0.3533222059995751,168.37367237599756,None,168.75744548999864,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
block1.xlsx,110.2,7.5,6.5,6 x 4,28,10,6 x 4 = 28,small-sized_high-interference,small-sized,high-interference,12,IncorrectRESP,d,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,171.75759489899792,None,172.25744327999928,None,174.25735673799863,None,175.00738225799796,None,175.25725481299742,None,175.25725481299742,None,d,0,0.901732421,175.25725481299742,None,176.1907366819978,None,176.1907366819978,None,d,0.4163808919984149,176.1907366819978,None,176.62357655199958,None,,,,,sub-05,06/04/1998,2: Female,09/09/2023,001,1: right,2023_Sep_09_1424,[FINAL]_fmri_multiplication,2021.2.3,59.90172451165504
